"OTCity","OTName","OTReviewCount","OTPrice","OTLongitude","OTLatitude","OT1","OT2","OT3","OT4","OT5","TAName","TAReviewCount","TAPrice","TACuisine","TALongitude","TALatitude","TARanking","TA1","TA2","TA3","TA4","TA5","OTMean","TAMean","TAP1","OTP1","cheat1","TAP5","OTP5","cheat5","CuisineN","GIndex0.5","GIndex1","TIndex0.5","TIndex1","TIndex1.5","distAbs","PIndex0.5","PIndex1","PIndex1.5","RIndex1500","RIndex2500","TOIndex1","roundedStar","GIndex1.5","TOIndex0.5","TOIndex1.5","GIndexG1","TIndexG1","TOIndexG1","PIndexG1","RIndexG1500","lTARC","TAQ","CuisineN.f","RIndex3500","TAP2","OTP2","TAP3","OTP3","TAP4","OTP4","RIndexG2500","starDist","samp"
"London","The Chutney",1682,2,-0.185593,51.458462,1,14,58,769,840,"The Chutney",35,"NotFound","Indian",-0.185496,51.458496,3231,1,2,3,6,23,4.44649227,4.37142857,0.02857143,0.00059453,1.29072758451319,0.65714286,0.49940547,2.39774719895501,"Asia",-0.0348437663284449,-0.0175657671447436,0.162134332187707,0.204930811433332,0.31110083298688,0,0.114319140007984,0.0601436686253188,0.0303076302283397,-0.302653151225608,-0.454604508848188,0.0429749109132549,4.5,0.0545267118686328,0.028355848924163,0.125160518935116,-0.0296623021377447,0.972684168598364,0.0235199800101078,0.0973641295874057,-0.288888741175527,3.55534806148941,0.805525811476312,"Asia",-0.438390757858997,0.05714286,0.00832342,0.08571429,0.03448276,0.17142857,0.45719382,-0.429655809731633,0,0
"London","Simpson's In The Strand",2984,4,-0.120732,51.510694,95,182,290,1032,1401,"Simpson's in The Strand",1584,"2","European",-0.120565,51.51055,665,56,147,261,502,622,4.17627346,3.94633838,0.03526448,0.03166667,0.834456359700793,0.39168766,0.467,-1.71078354856721,"Europe",2.44124727806859,2.44008941511634,1.86565831403425,1.84583119996816,1.83333640527623,0,2.95762799243621,2.98503503885304,2.95607616366074,2.10254709330784,1.96182554436179,2.7214542550105,4,2.42319987916211,2.72940758170953,2.68387280435284,2.44073378486,0.972684168598364,2.74736432932061,2.99580549262028,2.17462884381716,7.36770857237437,-0.604087140939463,"Europe",1.82490469753055,0.09256927,0.06066667,0.16435768,0.09666667,0.31612091,0.344,1.98523423055398,0,0
"London","NAC (North Audley Cantine)",46,3,-0.1534,51.512463,0,4,14,28,34,"North Audley Cantine",75,"4","American",-0.1534,51.512463,3524,4,3,10,19,40,7.2173913,4.21333333,0.05263158,0,0.737671956695229,0.52631579,0.425,0.66391303738944,"Anglo",1.43379548266849,1.75134021877847,2.03262095924023,2.5276426964534,2.76060367920654,0,2.53440071015037,2.79884279058555,2.85102617968534,0.82424000833602,1.05320214226204,1.68414267000549,4,1.9011365226719,1.37875710193449,1.8129521154959,1.70415349383978,0.972684168598364,1.65764135060758,2.82051716437464,0.791469310579228,4.31748811353631,0.281481466813506,"Anglo",1.19961637198264,0.03947368,0.05,0.13157895,0.175,0.25,0.35,1.04886998319283,0,0
"London","Crazy Bear Fitzrovia",1633,3,-0.134188,51.519456,37,68,176,730,629,"The Crazy Bear - Fitzrovia",563,"4","Asian",-0.134343,51.519672,2146,55,63,88,178,180,4.14329455,3.65364121,0.09751773,0.02256098,2.83885324849903,0.31914894,0.38353659,-0.373188367703347,"Asia",2.37324280000919,2.40252409310611,2.78998032633524,2.78095564246245,2.6978332637808,0,2.48904781193768,2.77799725839754,2.84584529495715,1.65627805321699,1.56127625725972,2.40820516046096,3.5,2.38022664240355,2.33019916418522,2.39930749529373,2.4792323640114,0.972684168598364,2.47898688133285,2.84547384086458,1.58991859010628,6.33327962813969,-1.57257415765807,"Asia",1.58309448998601,0.11170213,0.04146341,0.15602837,0.10731707,0.31560284,0.44512195,1.60933597035398,0,0
"London","Amici Miei",99,2,-0.077728,51.527757,5,8,12,50,45,"Amici Miei",141,"3","Italian",-0.077842,51.527843,2205,6,5,12,45,75,4.86868687,4.30496454,0.04195804,0.04166667,0.652542567520264,0.52447552,0.375,0.821451579180466,"Italy",0.963873819108836,1.07488541980866,0.595026257920636,0.66046310129657,0.770074727515618,0,0.948698826010488,1.04979290859453,1.15238380700646,0.184480185756068,0.331916492297217,1.17500950431547,4.5,1.22223945287578,1.03207555419709,1.34553159631291,0.959156963917031,0.972684168598364,1.04656004392691,0.964252533449478,0.187049134744525,4.94875989037817,0.586621211807037,"Italy",0.56277090896794,0.03496503,0.06666667,0.08391608,0.1,0.31468531,0.41666667,0.382135775964604,0,0
"London","Bleeding Heart Bistro",295,2,-0.106759,51.519275,5,4,33,182,96,"Bleeding Heart Bistro",259,"NotFound","French",-0.10669,51.5193,1056,7,13,42,112,87,4.47457627,4.02316602,0.02681992,0.015625,0.733437390166801,0.33333333,0.3,0.704477254297355,"Europe",1.40082424037854,1.83780255623174,1.00126623755497,1.32139948401609,1.46318184781063,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.97993361663823,1.54315491497924,2.00476841550172,4,2.02834210374161,1.50658768307658,2.2154048572423,1.6934667110403,0.972684168598364,1.85494192829089,0.0973641295874057,1.03269759935534,5.55682806169954,-0.348698441325312,"Europe",1.60407917376807,0.04980843,0.0125,0.16091954,0.103125,0.42911877,0.56875,1.40334671131999,0,0
"London","Shepherd's of Westminster",30,3,-0.129298,51.493592,0,2,6,12,10,"Shepherd's",66,"4","British",-0.129,51.4935,2147,0,6,7,15,38,4,4.28787879,0,0,0.652542567520264,0.57575758,0.33333333,0.738248420526911,"Anglo",0.406676177640835,0.890333018451448,0.96201075448917,1.60522835316084,2.07196584479215,0,0.798163830272015,1.44224611465437,1.8584041492019,0.255900849142067,0.838756960515504,0.807197399132777,4.5,1.24795731273309,0.348195624596677,1.13808651250071,0.602446193355673,0.972684168598364,0.54588265624278,1.08488420948995,0.251997667236148,4.18965474202643,0.530236693710408,"Anglo",1.16502728060498,0.09090909,0.06666667,0.10606061,0.2,0.22727273,0.4,0.810073436521284,0,0
"London","Thai Dream",79,2,-0.120234,51.520916,2,4,8,34,32,"Thai Dream",50,"3","Thai",-0.120295,51.520905,6867,3,0,7,18,22,4.17721519,4.12,0.06,0.025,0.712476949576239,0.44,0.4,0.616656159714669,"Asia",1.64518639003312,2.08755850717982,1.76847262001713,2.29666721119511,2.43332524037485,0,1.55897967952768,1.93008440983507,2.03647450085435,0.6936642679444,0.818013841190695,2.10299903340106,4,2.22141342383892,1.66001273270292,2.23480979721369,2.10212550731702,0.972684168598364,2.11038078209758,1.94337158793683,0.66060976087798,3.91202300542815,-0.026975014538652,"Asia",0.846228601259016,0,0.05,0.14,0.1,0.36,0.425,0.774323881907757,0,0
"London","STK - London",1066,3,-0.118591,51.511767,60,101,180,354,385,"STK London",955,"NotFound","American",-0.118591,51.51177,1570,102,94,165,259,344,3.88649156,3.7078534,0.10580913,0.05555556,1.99393111829686,0.35684647,0.35648148,0.595647897567508,"Anglo",2.23523870573647,2.37116910182428,3.20749161927855,3.46459996236331,3.50515741933074,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.80671857001781,1.80797842226279,2.18557957177443,3.5,2.39124958570216,2.08061390533795,2.1863173168357,2.3882816909282,0.972684168598364,2.22837767838929,0.0973641295874057,1.7803536937874,6.86171134048073,-1.3934703942923,"Anglo",1.7645159216007,0.09751037,0.09351852,0.17116183,0.16666667,0.2686722,0.32777778,1.81957230499546,0,0
"London","Koji",216,4,-0.201325,51.472482,7,15,45,85,88,"Koji",59,"4","Bar",-0.201281,51.472572,2182,0,4,6,13,36,4.40740741,4.37288136,0,0.02916667,0.546678404309543,0.61016949,0.36666667,1.02935908590285,"AAOther",0.0898163497188298,0.106542461538886,0.14342540813212,0.106301438715678,0.14108480742484,0,0.463420997387431,0.561690725376686,0.678434877133656,-0.221234468509768,-0.32478048427973,0.245868024892957,4.5,0.194583993169975,0.209674868433724,0.367603807692529,0.071620670344089,0.972684168598364,0.186501567880183,0.459300492536868,-0.209752038890008,4.07753744390572,0.812159284193562,"AAOther",-0.240466967172264,0.06779661,0.0625,0.10169492,0.1875,0.22033898,0.35416667,-0.275481245605099,0,0
"London","Boqueria - Clapham",169,2,-0.126614,51.459962,0,3,17,90,90,"Boqueria",281,"3","Mediterranean",-0.12717,51.45975,143,3,3,17,78,181,5.13017751,4.54448399,0.0106383,0,0.718251358478642,0.64184397,0.45,1.16036792041406,"Europe",0.0499005467625759,0.0393188406520119,0.187096718153383,0.145093852821562,0.195315049359652,0,0.340445092656927,0.321424986146149,0.32672899008646,-0.38133176839576,-0.661217830575115,0.10187908925302,4.5,0.130951129718659,0.101697751993256,0.217525796880694,0.0386911963957443,0.972684168598364,0.0883683923614692,0.338935199642719,-0.372018723713521,5.63835466933375,1.3793212015185,"Europe",-0.636445185184682,0.0106383,0.015,0.06028369,0.085,0.27659574,0.45,-0.610597515391512,0,0
"London","Sergios",281,2,-0.141059,51.519622,2,12,32,136,138,"Sergios",314,"NotFound","Italian",-0.14059,51.519028,803,14,16,35,96,153,4.82562278,4.14012739,0.04458599,0.00625,0.960577414831207,0.48726115,0.43125,0.805121486909337,"Italy",2.18603512409312,2.26965088241954,1.76580614276949,1.81510271972181,1.79754691279851,0,0.114319140007984,0.0601436686253188,0.0303076302283397,1.97934223409153,1.87551666463556,2.50493456558499,4,2.27652560580478,2.36683401107359,2.51862166031117,2.33853674576432,0.972684168598364,2.58981702228284,0.0973641295874057,2.06820082452245,5.74939298590825,0.0393597126338537,"Italy",1.80844617856251,0.05095541,0.0375,0.11146497,0.1,0.30573248,0.425,1.87874210916895,0,0
"London","Panino Giusto",55,2,-0.088328,51.513545,0,6,14,42,18,"Panino Giusto",49,"NotFound","Italian",-0.087579,51.51361,2700,0,2,3,21,23,5.67272727,4.32653061,0,0,0.652542567520264,0.46938776,0.225,0.751954989777432,"Italy",1.43578048744566,1.56510562563205,0.846149201575974,0.97519685140875,1.08228832760384,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.648625647868671,0.779677929163081,1.73831968228548,4.5,1.6763425458921,1.60973211437398,1.85441625578388,1.48924564254681,0.972684168598364,1.65682333386092,0.0973641295874057,0.624537412036295,3.89182029811063,0.659589411696795,"Italy",0.91703926300972,0.04081633,0.075,0.06122449,0.175,0.42857143,0.525,0.802529930425089,0,0
"London","Balls Brothers - Mayfair Excha",26,2,-0.146785,51.513059,2,3,8,10,3,"Balls Brothers - Mayfair Exchange",72,"1","British",-0.14689,51.51313,4501,5,4,4,29,30,3.34615385,4.04166667,0.06944444,0.07692308,0.642135356992715,0.41666667,0.11538462,0.780198018213565,"Anglo",2.10461074781739,2.19058316004164,2.92290197194937,3.11679554749978,3.17535186890441,0,0.667938391590501,0.649349056804491,0.640649662449743,1.03961577324277,1.02124135368293,2.08052681228809,4,2.2087790839482,1.98151198513592,2.08549064781828,2.24128097468109,0.972684168598364,2.15726827968543,0.673493474998129,1.01358966585281,4.27666611901606,-0.28568045051143,"Anglo",1.09468445328041,0.05555556,0.11538462,0.05555556,0.30769231,0.40277778,0.38461538,1.06001162108672,0,0
"London","The Guinea",470,4,-0.144738,51.511141,8,23,40,182,227,"Guinea Grill",286,"4","British",-0.14492,51.51105,793,9,6,21,94,158,4.33404255,4.37062937,0.03125,0.01666667,0.793039909642178,0.54861111,0.47291667,0.966655547178176,"Anglo",2.23108732972865,2.27670572986651,3.14754456314085,3.27379335651946,3.28753523972473,0,3.68284077636104,3.41905368878994,3.26300484236022,2.10538881332215,1.93582154957651,2.15648011547844,4.5,2.2699280479784,2.10066710013986,2.13699972780629,2.3452901607146,0.972684168598364,2.24800356610015,3.49727741105903,2.22698280869789,5.65599181081985,0.805525811476312,"Anglo",1.84294706701527,0.02083333,0.04791667,0.07291667,0.08333333,0.32638889,0.37916667,1.96058675470741,0,0
"London","Comedor Grill and Bar",284,2,-0.103449,51.541665,5,12,32,111,160,"Comedor Grill & Bar",646,"3","Steakhouse",-0.103018,51.541584,48,3,13,30,120,481,4.82042254,4.6501548,0.00463679,0.015625,0.516744399539615,0.74343122,0.5,2.0945964368595,"Anglo",0.37978897297958,0.617274585665081,0.544011832310955,0.910703808082951,1.32512850701589,0,0.660184953993165,0.743011824017313,0.93649369053999,-0.279882262267755,-0.235417687367654,0.62225462219504,4.5,0.905355855838968,0.45843774045567,0.861637487120799,0.363503052228506,0.972684168598364,0.405883959712287,0.528928436496479,-0.280227819853482,6.4707995037826,1.73089525553279,"Anglo",-0.0993953505922414,0.02009274,0.0375,0.04636785,0.1,0.18547141,0.346875,-0.246126604132827,0,0
"London","Hunter 486 Restaurant",220,3,-0.159802,51.515962,3,4,22,118,93,"Hunter 486 at The Arch London",202,"4","British",-0.160031,51.515926,1014,2,4,12,56,128,4.60909091,4.5049505,0.00990099,0.0125,0.64133888679928,0.63366337,0.3875,1.27690052968656,"Anglo",1.04398335027423,1.37253801855539,1.37420395428922,1.94964488474941,2.30313250852791,0,1.71133649618153,2.16790914466753,2.3847973845106,0.819955630961185,1.34297067239158,1.35571982666605,4.5,1.59540638393151,1.06916904775216,1.54801473706154,1.1920821063985,0.972684168598364,1.1905227964697,2.0076880503471,0.869416919550433,5.30826769740121,1.24996848353211,"Anglo",1.51183203876171,0.01980198,0.01666667,0.05940594,0.09166667,0.27722772,0.49166667,1.27281104312302,0,0
"London","Thai Aubergine",31,2,-0.11586,51.528689,5,3,9,8,6,"Thai Aubergine",56,"NotFound","Asian",-0.115846,51.52869,8577,9,3,5,25,15,3.22580645,3.66071429,0.15789474,0.16129032,0.649077922178822,0.26315789,0.19354839,0.622298072741129,"Asia",0.826451849900835,1.37992970457011,1.02557771804472,1.56341284221117,1.87319928235084,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.209635935684036,0.522978150715168,1.39032192291736,3.5,1.68190432943616,0.837111082405632,1.68906793111985,1.14274289302788,0.972684168598364,1.15979200715129,0.0973641295874057,0.195140981622186,4.02535169073515,-1.54935700314769,"Asia",0.61970444703635,0.05263158,0.09677419,0.0877193,0.29032258,0.43859649,0.25806452,0.449549360278434,0,0
"London","The Good Earth - Knightsbridge",318,4,-0.168453,51.496822,3,12,32,136,137,"The Good Earth",67,"NotFound","Chinese",-0.168457,51.49685,2633,2,5,8,29,27,4.25157233,4.28358209,0.02816901,0.009375,0.749645558603201,0.38028169,0.428125,0.458441659186191,"Asia",0.63006852897861,0.86046015988842,0.631809643637784,0.926913778378624,1.22865894049152,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.216727712755101,0.596918663900361,1.00579940062714,4.5,1.10775557788385,0.781996707924357,1.24023743847543,0.644882001093903,0.972684168598364,0.795342909542102,0.0973641295874057,0.193321313680971,4.20469261939097,0.516969748275905,"Asia",0.894745573141985,0.07042254,0.0375,0.11267606,0.1,0.4084507,0.425,0.617827122762029,0,0
"London","Petrus",2065,4,-0.157058,51.50003,19,35,84,352,1590,"Petrus",2892,"NotFound","French",-0.15712,51.50054,93,34,56,171,378,2255,4.6968523,4.64937759,0.01174845,0.00913462,0.849947704963101,0.77919834,0.76442308,1.07975482147728,"Europe",0.706074859727835,1.14218978619051,0.804711921917925,1.14877426596931,1.3310020265148,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.457897252703077,0.718361950268285,1.30112221855155,4.5,1.42643375257178,0.837750209506898,1.61017637456041,0.929293464024737,0.972684168598364,1.05604524102696,0.0973641295874057,0.442916352293118,7.96970358327866,1.72757851917416,"Europe",0.679358531573848,0.01935038,0.01682692,0.05908777,0.04038462,0.13061507,0.16923077,0.587036912821006,0,0
"London","Espelette",31,3,-0.149428,51.510158,3,1,4,11,12,"Espelette",248,"4","British",-0.149722,51.51,1270,11,13,32,43,149,3.90322581,4.23387097,0.04435484,0.09677419,0.456252488348235,0.60080645,0.38709677,0.981714033903602,"Anglo",1.59052191929255,1.90671354911905,2.33740133955592,2.79352625174354,2.96363163452936,0,3.00579835780202,3.09556308658463,3.06160422508194,1.50895932728307,1.68587589961047,1.81703843257931,4,2.02272895459528,1.50970497025057,1.91525199828583,1.92609349746672,0.972684168598364,1.85502340853024,3.1700618270056,1.5519819045156,5.51342874616498,0.351132930344638,"Anglo",1.73180187080408,0.05241935,0.03225806,0.12903226,0.12903226,0.1733871,0.35483871,1.65313317695541,0,0
"London","Seawise",71,2,-0.147359,51.541989,2,4,2,34,38,"Seawise",270,"2","Seafood",-0.148763,51.54211,279,4,7,10,48,202,4.81690141,4.62962963,0.01476015,0.025,0.607276511526714,0.74538745,0.475,1.19831530696213,"AAOther",0.419314663862184,0.504771720344988,0.424647623898097,0.444341615058338,0.592535087482721,0,0.833935867403158,0.967769283073635,1.21009149546759,-0.229298180236641,-0.0124129189679274,0.615587888061438,4.5,0.756846912528992,0.48366892570025,0.906444186137228,0.272834259810338,0.972684168598364,0.355072514762346,0.710951490945264,-0.21915197051035,5.59842195899838,1.66456052836028,"AAOther",0.310981562453965,0.02583026,0.05,0.03690037,0.025,0.17712177,0.425,0.032667944464862,0,0
"London","Pradera Tapas Bar Restaurant",115,2,-0.120811,51.587104,0,0,7,65,48,"Pradera Tapas Music Bar",68,"2","Spanish",-0.120959,51.58715,2218,1,1,6,28,32,4.53043478,4.30882353,0.01470588,0,0.68898107886991,0.47058824,0.4,0.669079771501453,"Europe",-0.0631141707035394,-0.135415827761885,0.0866116094665341,0.0117440258900339,-0.00637210638998686,0,0.23913271604423,0.235204241634037,0.240445608213493,-0.36774576561078,-0.6934259369179,-0.0553631243731376,4.5,-0.143573955941306,0.0182732106944139,-0.0417988983305104,-0.099717103329783,0.972684168598364,-0.029931503098017,0.245910879113342,-0.354484924986048,4.21950770517611,0.59988815724154,"Europe",-0.867144596927509,0.01470588,0,0.08823529,0.05833333,0.41176471,0.54166667,-0.716410575649367,0,0
"London","Patara - Soho",2660,3,-0.130462,51.513464,17,41,149,1146,1327,"Patara - Soho",504,"4","Asian",-0.13084,51.51416,594,17,24,52,181,232,4.42293233,4.1765873,0.03359684,0.00634328,1.82855735713333,0.45849802,0.49514925,-0.201374380496617,"Asia",3.77926914332549,2.98847925695792,4.99515888743739,3.62021662036694,3.15164937784363,0,3.88847198982351,3.46716943899253,3.27670709129629,2.6201666374416,2.05152016446948,2.96251415271985,4,2.72176137271629,3.58693366755192,2.72854646535863,2.94262112047032,0.972684168598364,2.95044091048532,3.49251105720927,2.69324077794329,6.22257626807137,0.162078957902991,"Asia",1.84539558319114,0.04743083,0.01529851,0.1027668,0.05559701,0.35770751,0.42761194,2.20905376015477,0,0
"London","Yak & Yeti - Eltham",179,2,0.053216,51.450413,0,11,25,87,77,"Yak and Yeti - Eltham",124,"2","Asian",0.05312,51.45076,9771,17,7,20,45,35,4.63687151,3.59677419,0.13709677,0,1.20358047084819,0.28225806,0.385,0.37325078028488,"Asia",-0.137924868015043,-0.288673829236628,0.0362328966803344,-0.0664791686066237,-0.108021613873812,0,0.171236024833515,0.0995506503740333,0.0742443702695414,-0.415715850792142,-0.768722615218003,-0.214280982810953,3.5,-0.372134657292802,-0.0698152936208625,-0.292140315433485,-0.221869057561299,0.972684168598364,-0.153137042482451,0.123439156968737,-0.401996606445725,4.82028156560504,-1.76162813009971,"Asia",-1.0634014160054,0.05645161,0.055,0.16129032,0.125,0.36290323,0.435,-0.894453911851711,0,0
"London","Outlaw’s at The Capital",507,4,-0.161489,51.499983,8,22,48,159,283,"Afternoon Tea in The Sitting Room of The Capital Hotel",70,"NotFound","British",-0.161603,51.50004,1668,4,2,5,12,48,4.43195266,4.44285714,0.05633803,0.01538462,0.966577490288417,0.67605634,0.54423077,1.09186184480452,"Anglo",0.700210198260558,1.04182265358549,1.08924385466028,1.62793421636665,2.03178289720838,0,0.114319140007984,0.0601436686253188,0.0303076302283397,0.407998955363022,1.00488286669679,1.0479966608515,4.5,1.31795936352484,0.755899261183869,1.28909207758546,0.795794646841559,0.972684168598364,0.82050642393345,0.0973641295874057,0.395305302897345,4.24849524204936,1.04433082929734,"Anglo",1.27793830352173,0.02816901,0.04230769,0.07042254,0.09230769,0.16901408,0.30576923,0.957758969897895,0,0
"London","Fish!",1121,3,-0.090272,51.506148,40,139,283,537,161,"fish!",644,"4","Seafood",-0.09024,51.505405,1867,37,79,154,254,122,3.67528992,3.54503106,0.05727554,0.03448276,1.19142102589509,0.18885449,0.1387931,1.17274934283274,"AAOther",1.00095892815761,1.22837082479546,1.0163957439732,1.10895661337925,1.20527323567559,0,1.19436733825537,1.48199324309615,1.68474323006279,0.421182966765248,0.755866516271533,1.31033725152702,3.5,1.43736382340133,1.06007029608273,1.54563687027256,1.04664246458321,0.972684168598364,1.10814630930163,1.3374118894202,0.424979478563954,6.46769872610435,-1.93409842074823,"AAOther",0.991484792340017,0.12229102,0.11982759,0.23839009,0.24396552,0.39318885,0.46293103,0.766151845725941,0,0
"London","Sidi Maarouf",93,3,-0.162641,51.514883,2,14,15,52,37,"Sidi Maarouf",133,"4","Moroccan",-0.162282,51.514774,1573,7,7,14,33,73,5.03225806,4.21052632,0.05223881,0.01666667,0.75754388802143,0.54477612,0.30833333,0.940594326152038,"MEastA",0.92438926984616,1.2749175159519,0.564472027423536,0.348199757290371,0.27068358838346,0,1.55818610486276,2.07320884966687,2.31771996081389,0.616073033401197,1.18141394605436,1.6666388503301,4,1.51769261160132,1.14622085708764,1.99769317201769,1.07786828198548,0.972684168598364,1.40845311759664,1.89528065964075,0.605270496702375,4.89034912822175,0.274847994096256,"MEastA",1.40410686223288,0.05223881,0.11666667,0.10447761,0.125,0.24626866,0.43333333,1.11761008260929,0,0
"London","Sports Bar & Grill Marylebone",45,3,-0.162686,51.522332,8,4,20,36,12,"Sports Bar & Grill Marylebone",129,"3","British",-0.163714,51.522305,5029,12,13,28,51,25,6.22222222,3.49612403,0.09302326,0.1,0.636374222593535,0.19379845,0.15,0.633361040988742,"Anglo",0.572586214362724,0.963420005513365,0.854815250526567,1.41856590147408,1.84803390562131,0,0.745123540096973,1.05921825373934,1.28662088547441,0.100690445383712,0.423178625397061,0.970205350742514,3.5,1.25983123515039,0.606775989757425,1.23736101237512,0.722326012249664,0.972684168598364,0.752220777406165,0.854352199610645,0.0957860874966432,4.85981240436167,-2.09661850232087,"Anglo",0.638535375783693,0.10077519,0.05,0.21705426,0.25,0.39534884,0.45,0.411743579409224,0,0
